Total Dysregulations,Sample Type,Altered Brownian Nodes
2658,Normal,68,462,522,553,739,1568,1720,1750,1890,1914,2209,2746,2803,3111,3611,4156,4847,5358,5558,5759,5924,6372,6780,7040,7352,8050,9049,9520,9606,9841,10612,10660,10954,11025,11596,11606,11620,11935,12372,12469,13714,14416,14551,14865,15869,17030,17188,17241,17960,17992,18566,18841,19314,19424,20032,20339,20710,21023,21332,21430,21704,21783,21829,22083,22304,23072,23082,23221,23292,23419,23433,23487,23986,24051,24243,24951,24970,25400,25495,25587,25976,27060,27217,27913,28854,29006,29539,29622,29700,29838,29986,30035,30429,31595,31640,31879,32020,32088,32320,32354,32578,32697,32844,33062,33447,33942,34307,34489,34848,35309,35506,35947,36372,36453,36760,36785,36803,36945,36975,37098,37374,37589,37637,37704,37971,38230,38393,38401,38913,38988,39172,39200,39826,40037,40171,40336,40346,40416,40736,41134,41699,41790,41912,42392,42534,42652,42832,43330,43449,43612,43667,43893,44413,44934,45064,45123,45495,45782,45944,46422,46847,
2091,Normal,1021,1265,2383,3224,3226,4391,4396,4428,4461,4638,4730,4746,5080,5899,6134,6208,6421,6626,7149,7729,7746,8028,8226,9064,9137,9149,9187,9206,9397,9520,9595,9619,9798,9912,10016,10521,10545,10918,11003,11329,11651,12066,12285,12978,13016,14570,15610,16153,16286,17030,17213,17333,17689,18051,18936,19202,19248,19821,19908,20156,20381,20419,20573,20578,20746,21057,21105,21210,21343,21486,21681,21809,22173,22235,22304,22495,22697,22730,22826,22904,23326,23387,24120,24257,24715,24737,25093,25179,25364,25563,25605,25881,26031,26457,27219,28031,28881,28886,29040,29221,29546,29609,29622,30415,30738,30798,31199,31389,32040,32765,33218,34022,34038,34533,34804,34900,35112,35948,35975,36124,37296,37601,37670,38461,38592,38921,39113,39127,40504,40614,40633,41025,41588,42186,43178,43683,43789,44222,44252,44432,44440,45406,45533,45844,45855,46125,
5450,Normal,247,285,422,424,528,583,767,1335,1426,1638,2213,2224,2305,2330,2530,2701,2706,3139,4336,4727,5149,5355,5358,5433,5539,5656,6193,6244,6729,6982,7224,7380,7428,7516,7659,7669,8295,8450,9541,9552,9604,9991,10360,10480,10715,10734,10804,10908,11418,11544,11823,12064,12438,12800,13377,13490,13493,14154,14779,15258,15318,15553,15555,15606,15678,15927,15971,16345,16553,16575,17133,17235,17640,17727,17794,17830,18013,18518,19083,19200,20077,20323,20405,20429,20530,20855,20860,20889,20957,21162,21579,21829,21893,22260,22351,22352,22700,22744,23611,23860,23866,23950,24027,24486,24578,24974,24996,25078,25653,25774,25961,26040,26328,26634,26643,26892,27176,27186,27215,27232,27456,28007,28121,28283,28668,28676,28873,29187,29291,29324,30026,30321,30483,30726,30764,30791,31196,31361,31512,31965,32020,32088,32250,32262,32286,32359,32816,32913,33809,33973,34074,34421,34525,34669,34901,35054,35186,35578,36127,36518,37145,37423,37628,38185,38305,38743,38853,38879,38944,39057,39074,39247,39251,39615,39957,39959,41468,42037,42285,42318,42362,42401,42819,42835,43217,43242,43443,43712,43789,44203,44548,44648,46316,46422,46562,46624,
4246,Normal,522,561,571,960,1490,2013,2307,2579,2632,2780,2859,2881,2975,3616,3872,3975,4105,4161,4337,4770,5035,5156,5183,5629,5637,6024,6126,6980,7188,7280,7548,7592,7629,8280,8424,8779,8849,9114,9139,9343,9933,9934,10123,10562,10624,11038,11237,11304,11338,11397,11492,11621,11842,11898,12064,12635,13433,13489,13658,13794,13952,14323,14570,14779,15034,15235,15389,15451,15548,15555,15651,16049,16500,16770,17260,17303,17689,17729,17765,18228,18302,18479,18716,18877,19234,19870,20178,20205,20555,20948,21210,21313,21540,21641,21679,21701,22157,22275,22425,22665,22731,23212,23279,23480,23614,24631,24668,24717,25377,25826,25960,26414,26532,26815,26860,27016,27506,27718,28333,28418,28451,28912,29006,29086,29152,29180,29310,29942,30560,30687,30850,31170,31255,32276,32337,32388,32494,32690,33390,33456,33479,33640,33801,34013,34639,34867,34972,34975,35416,35477,36000,37104,37126,37211,37228,37386,37532,38545,38650,38712,38747,38853,38999,39408,39476,39711,39735,40252,41133,41833,41953,42652,43009,43188,43210,43288,43584,43638,43680,43818,43981,44152,44203,44249,44357,44545,45123,45538,45639,45767,45841,45939,46401,46564,
2498,Normal,46,50,472,561,629,724,748,1057,1117,1225,1265,1295,1359,1554,1558,1599,1750,1782,1785,1857,1894,1966,1984,2011,2013,2137,2256,2300,2350,2567,2578,2809,2835,2891,3359,3479,3553,3579,3674,3738,3747,3884,4157,4727,4960,5019,5034,5143,5370,5498,5532,5558,5707,5988,6051,6288,6312,6511,6832,6923,7014,7087,7121,7336,7392,7406,7665,7779,7823,7864,8008,8150,8277,8323,8638,8675,8689,8798,8832,8891,9149,9241,9327,9532,9630,9648,9736,9863,9912,10003,10107,10201,10258,10283,10284,10378,10796,11025,11185,11229,11402,11545,11621,11742,11858,11978,12440,12491,12597,12646,12909,13133,13338,13460,13516,13544,13612,13703,13813,13906,13968,14240,14373,14445,14479,14575,14631,14755,14842,14911,14923,15100,15325,15369,15458,15490,15545,15658,15856,15920,16030,16233,16403,16632,16952,17013,17080,17320,17402,17407,17508,17653,17944,17945,17992,18009,18592,18971,19234,19244,19252,19379,19544,19759,20006,20060,20354,20356,20362,20514,20531,20687,20853,21051,21066,21076,21181,21233,21399,21401,21683,21703,21800,21829,21900,21933,21995,22184,22204,22311,22322,22360,22603,22672,22857,22882,23006,23129,23211,23297,23358,23387,23397,23412,23433,23611,23678,23682,23703,23750,23787,23972,24138,24196,24226,24284,24498,24675,24711,24715,24716,24744,24801,25144,25201,25265,25393,25410,25622,25634,25887,26126,26178,26364,26378,26550,26552,26622,26745,26791,26985,27010,27182,27232,27258,27339,27530,27587,27662,27680,27853,27887,27931,28050,28238,28501,28566,28593,28619,28688,28908,28970,28976,29390,29462,29497,29562,29860,29999,30120,30276,30432,30443,30518,30916,30948,31087,31130,31228,31297,31340,31396,31798,31853,31875,31967,32365,32755,32913,33045,33246,33288,33467,33501,33641,33799,34014,34034,34038,34119,34131,34439,34580,34762,34848,34859,34935,35026,35069,35228,35324,35728,35764,35802,36010,36116,36221,36328,36401,36753,36889,36959,37005,37110,37238,37277,37349,37585,37597,37614,37628,37734,37861,38429,38474,38530,38551,38597,38668,38732,38838,38872,38919,38927,38929,38957,39149,39216,39365,39403,39481,39486,39511,39570,39663,39869,39894,39895,39996,40015,40070,40155,40215,40516,40629,40637,40653,40725,40736,40894,40981,41305,41354,41431,41456,41639,41933,41995,42262,42384,42446,42583,42629,42734,42740,42907,42977,43161,43298,43322,43371,43418,43442,43551,43564,43611,43729,43933,43946,43985,44020,44105,44252,44300,44436,44463,44478,44527,44695,44742,44769,44788,44954,45001,45057,45112,45163,45336,45495,45584,45665,45765,45821,45855,45923,45924,46089,46195,46278,46434,46729,46804,46810,46866,46880,46904,
3420,Normal,86,168,337,466,1295,1717,3935,3950,3999,4135,4147,4991,5629,5741,5824,6058,6073,6482,6690,6803,7655,7806,8169,8729,8769,8849,8929,9449,10642,10695,11027,11813,12221,12391,12968,13039,13161,13293,13628,14558,14631,15410,15433,15454,15606,15733,15927,15955,16085,16430,16895,17010,17068,17235,18066,18153,18916,20156,20251,20292,21321,22402,22909,22943,23281,23306,23464,23640,23653,24327,24757,24901,25179,25752,25776,25884,25935,26327,26796,26804,28175,28500,28586,28761,28907,28985,29365,29375,29554,29687,30699,30745,30782,31003,31364,31795,33624,33981,34259,34533,35394,36007,36517,36584,36722,37003,37526,38020,38068,38287,38540,38843,38903,39239,39318,39541,39933,39959,39982,40131,40542,40648,40810,40819,41281,41353,41597,41822,41870,42086,42189,42638,43294,43330,43760,43834,44249,44458,44536,44756,44896,45347,45625,45782,45805,46198,46573,46864,
3331,Normal,61,297,545,553,689,936,1099,1361,2013,2227,2416,2632,2776,3029,3775,3966,4314,4755,4757,4950,4974,4996,5215,5375,5542,5653,7102,7145,7230,7361,7729,7815,8197,8749,9439,9708,9813,9845,9870,10208,10468,10657,11182,11420,11510,11621,12068,12165,12213,12593,12699,14704,14779,14786,14882,15048,15318,16504,16586,17526,17865,18048,18518,18590,18604,18757,19271,20710,20734,20855,21051,21254,21259,21405,21683,22007,22281,22401,23824,24127,24185,24772,24823,24918,24976,25179,25198,25976,26452,26768,26798,26957,27215,27217,27817,28011,28071,28271,28587,28878,28963,29240,29430,29548,30517,30675,31177,31207,31228,31384,31662,32457,32578,33604,33869,33985,34038,34581,34722,34831,35373,35470,36219,36564,36953,37219,37282,37358,37362,37537,37562,37686,38041,38185,38247,38305,39116,39247,39865,39924,40120,40252,40446,40564,40999,41648,41740,41906,41907,42014,42185,42295,42464,42943,43069,43539,43664,44615,44734,44804,45012,45641,45744,45775,46121,46381,46496,46741,46769,
10237,Tumor,27,211,422,575,656,699,985,1086,1136,1178,1612,1648,1669,1820,2126,2161,2272,2550,2968,3689,3844,3854,3954,4229,4242,4537,4563,4706,4910,4976,5035,5042,5113,5140,5164,5289,5318,5694,5891,6043,6172,6266,6318,6365,6531,6595,6688,7007,7171,7401,7477,7506,7622,7674,7933,7939,8154,8202,8236,8359,8419,8449,8575,8661,8738,9011,9604,9616,9690,9725,9863,9874,9949,10078,10192,10413,10707,11238,11527,11801,11870,11928,12014,12085,12180,12428,12479,12482,12777,12796,12964,13024,13034,13123,13342,13410,13580,13593,13741,13774,14006,14072,14244,14442,14536,14539,14739,14827,14876,14901,14905,15128,15155,15156,15224,15254,15631,15686,15762,15984,15985,16031,16107,16108,16162,16512,16550,16679,16769,16836,16985,16987,17034,17270,17764,17837,17875,17979,18033,18095,18327,18359,18366,18431,18513,18552,18604,18802,18870,18903,19307,19481,19491,19495,19684,19766,19799,19923,20056,20070,20284,20388,20403,20416,20667,20963,21041,21170,21302,21439,21453,21457,21474,21518,21617,21749,21867,22009,22022,22045,22194,22304,22328,22352,22723,22772,22854,22907,23251,23331,23376,23578,23931,23946,24225,24259,24267,24578,24605,24707,24772,24793,24853,24905,24951,25009,25049,25098,25195,25298,25356,25372,25441,25534,25766,25786,25831,26119,26614,26778,26967,27016,27037,27247,27295,27412,27487,27611,27689,27797,27933,27956,27963,27971,28306,28415,28815,28846,28931,29035,29324,30044,30136,30499,30801,30850,30875,30881,30882,31007,31085,31165,31228,31404,31630,31644,31655,31826,31937,32243,32297,32416,32424,32461,32492,32574,32783,32793,32875,32911,32975,33169,33188,33534,33570,33970,34036,34197,34224,34354,34366,34371,34532,34548,34667,34833,35007,35292,35393,35482,35754,35911,36101,36109,36141,36884,36910,37002,37164,37192,37303,37341,37410,37561,37587,37696,37733,37837,37854,37904,37957,38455,38570,38593,38672,38733,38863,38916,39646,39720,39835,39996,40206,40370,40664,40668,41190,41229,41442,41462,41910,42051,42079,42956,42991,43076,43288,43322,43440,43546,43589,43681,44000,44102,44349,44368,44413,44774,45187,45356,45381,45384,45396,45538,45762,45855,46318,46326,46420,46467,46511,46624,46796,46817,
5881,Tumor,69,262,281,344,897,975,976,1059,1152,1167,1207,1271,1284,1286,1335,1379,1384,1494,1689,1730,1796,1927,2089,2243,2281,2301,2311,2329,2544,2622,2681,2692,2701,2732,2738,2747,2762,2849,3039,3111,3149,3218,3228,3234,3292,3330,3369,3381,3613,3629,3816,3834,3881,3936,4016,4122,4151,4183,4212,4278,4335,4336,4415,4547,4558,4586,4658,4693,4893,4932,5035,5354,5459,5599,5677,5689,5710,5804,5967,6044,6389,6451,6555,6646,6736,6799,6870,6874,6959,6979,7009,7026,7032,7074,7149,7162,7224,7230,7285,7553,7626,7673,7717,7758,7878,7904,7966,8028,8316,8397,8507,8645,8709,8896,8951,9131,9194,9243,9308,9360,9466,9469,9670,9784,9995,10031,10062,10141,10150,10178,10295,10312,10433,10468,10535,10768,10806,10885,10955,11037,11060,11117,11234,11362,11382,11431,11493,11552,11577,11717,11843,11886,11958,12195,12221,12355,12442,12533,12645,12907,12943,12948,12955,12967,13057,13066,13158,13232,13439,13552,13626,14025,14182,14301,14410,14521,14538,14646,14651,14848,14916,15065,15315,15648,15678,15758,16036,16053,16149,16255,16271,16272,16504,16507,16524,16534,16553,16558,16723,16744,16880,16966,17103,17167,17376,17395,17587,17784,18010,18070,18491,18507,18731,18781,18918,18978,19090,19169,19339,19341,19379,19380,19570,19655,19710,19714,19742,19743,19819,19849,19920,19932,20020,20061,20085,20189,20211,20323,20400,20467,20559,20584,20635,20742,20899,20964,21057,21058,21099,21110,21154,21180,21313,21509,21603,21684,21701,21785,21805,21891,21926,21938,22168,22186,22226,22260,22324,22467,22766,22771,22798,22865,22871,22908,22946,22952,22953,23082,23099,23102,23224,23366,23382,23523,23941,23946,23981,24034,24061,24129,24206,24433,24559,24567,24679,24712,24715,24741,24814,24868,25022,25119,25183,25238,25441,25527,25528,25595,25605,25801,25841,25873,25904,25918,25942,26088,26274,26370,26462,26478,26585,26601,26632,26673,26713,26760,26886,27027,27068,27169,27185,27198,27217,27275,27311,27501,27541,27553,27605,27628,27775,27781,27974,28232,28235,28251,28390,28404,28426,28462,28545,28585,28587,28663,28669,28742,28814,28891,28908,28936,28947,29150,29299,29353,29390,29686,29687,29784,29911,29985,29992,30026,30057,30185,30303,30406,30496,30508,30584,30586,30698,30707,30883,30905,30916,30947,31109,31132,31170,31177,31282,31339,31347,31350,31486,31512,31543,31612,31622,31714,31717,31765,32002,32017,32057,32215,32292,32301,32431,32563,32566,32703,32738,32788,32834,32881,32902,33149,33239,33273,33387,33467,33565,33604,33631,33755,33766,33802,33812,33876,33918,33978,34079,34120,34259,34262,34378,34452,34568,34594,34687,34702,34753,34901,34964,35076,35176,35196,35364,35380,35438,35463,35556,35576,35759,35827,36054,36137,36144,36167,36246,36254,36376,36416,36465,36485,36810,36856,36943,36983,37139,37202,37212,37251,37272,37321,37424,37521,37534,37544,37628,37747,37969,38148,38257,38305,38474,38480,38511,38789,38837,38990,39002,39013,39074,39103,39170,39251,39316,39373,39467,39814,39840,39900,39939,39946,39976,40022,40079,40153,40178,40209,40317,40502,40586,40634,40637,40685,40780,40800,40818,40976,41062,41115,41275,41296,41321,41323,41720,41871,41906,41981,42021,42131,42147,42285,42294,42401,42506,42519,42587,42770,42792,42879,42913,42943,43020,43136,43144,43202,43443,43460,43503,43527,43531,43538,43585,43628,43673,43680,43699,43745,43831,44052,44110,44288,44491,44631,44632,44695,44792,44831,44940,45123,45256,45325,45462,45480,45507,45527,45544,45607,45669,45696,45775,45957,46084,46111,46426,46473,46535,46588,46706,46832,46834,46897,46905,46911,
